name,address,account,description,interest
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars (millions)
2019,Level 4,EE112,Residential Building Construction,Dollars
2019,Level 4,EE112,Residential Building Construction,Dollars
2019,Level 4,EE112,Residential Building Construction,Percentage
2019,Level 4,EE112,Residential Building Construction,Percentage
2019,Level 4,EE112,Residential Building Construction,Percentage
2019,Level 4,EE112,Residential Building Construction,Percentage
2019,Level 4,EE112,Residential Building Construction,Percentage
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars (millions)
2019,Level 4,EE113,Non-Residential Building Construction,Dollars
2019,Level 4,EE113,Non-Residential Building Construction,Dollars
2019,Level 4,EE113,Non-Residential Building Construction,Percentage
2019,Level 4,EE113,Non-Residential Building Construction,Percentage
2019,Level 4,EE113,Non-Residential Building Construction,Percentage
2019,Level 4,EE113,Non-Residential Building Construction,Percentage
2019,Level 4,EE113,Non-Residential Building Construction,Percentage
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage
2019,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars (millions)
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Dollars
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2019,Level 4,EE121,Heavy and Civil Engineering Construction,Percentage
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars (millions)
2019,Level 3,EE13,Construction Services,Dollars
2019,Level 3,EE13,Construction Services,Dollars
2019,Level 3,EE13,Construction Services,Percentage
2019,Level 3,EE13,Construction Services,Percentage
2019,Level 3,EE13,Construction Services,Percentage
2019,Level 3,EE13,Construction Services,Percentage
2019,Level 3,EE13,Construction Services,Percentage
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars (millions)
2019,Level 4,EE131,Construction Services,Dollars
2019,Level 4,EE131,Construction Services,Dollars
2019,Level 4,EE131,Construction Services,Percentage
2019,Level 4,EE131,Construction Services,Percentage
2019,Level 4,EE131,Construction Services,Percentage
2019,Level 4,EE131,Construction Services,Percentage
2019,Level 4,EE131,Construction Services,Percentage
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars (millions)
2019,Level 1,FF,Wholesale Trade,Dollars
2019,Level 1,FF,Wholesale Trade,Dollars
2019,Level 1,FF,Wholesale Trade,Percentage
2019,Level 1,FF,Wholesale Trade,Percentage
2019,Level 1,FF,Wholesale Trade,Percentage
2019,Level 1,FF,Wholesale Trade,Percentage
2019,Level 1,FF,Wholesale Trade,Percentage
2019,Level 1,FF,Wholesale Trade,Percentage
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars (millions)
2019,Level 4,FF111,Basic Material Wholesaling,Dollars
2019,Level 4,FF111,Basic Material Wholesaling,Dollars
2019,Level 4,FF111,Basic Material Wholesaling,Percentage
2019,Level 4,FF111,Basic Material Wholesaling,Percentage
2019,Level 4,FF111,Basic Material Wholesaling,Percentage
2019,Level 4,FF111,Basic Material Wholesaling,Percentage
2019,Level 4,FF111,Basic Material Wholesaling,Percentage
2019,Level 4,FF111,Basic Material Wholesaling,Percentage
2019,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2019,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
2019,Level 4,FF112,Machinery and Equipment Wholesaling,Dollars (millions)
